# Amplitude1 Amplitude2 Frequency logL logPrior
7.854590037712148920e+00 1.425481249229045133e+01 7.299191152290134710e+00 6.945853723851809045e+05 0.000000000000000000e+00
8.284474783867496583e+00 1.395691549631932915e+01 7.300455623222307011e+00 6.945853734232342103e+05 0.000000000000000000e+00
7.726472454882981289e+00 1.411177949919258268e+01 7.299525209193449271e+00 6.945853743332551094e+05 0.000000000000000000e+00
8.007949394777527985e+00 1.398422062516542397e+01 7.300596319438930948e+00 6.945853809781246819e+05 0.000000000000000000e+00
7.721968390293388218e+00 1.407291953307515975e+01 7.299519171640063142e+00 6.945853820839272812e+05 0.000000000000000000e+00
8.279353040475349701e+00 1.389181008551989116e+01 7.300479406201586308e+00 6.945853885842732852e+05 0.000000000000000000e+00
8.310061626423264514e+00 1.393740206129240633e+01 7.300944913040957829e+00 6.945853887268445687e+05 0.000000000000000000e+00
7.665519494134517942e+00 1.415639829555184015e+01 7.299065879928784639e+00 6.945853908737841994e+05 0.000000000000000000e+00
8.288554894290427910e+00 1.382852627077818752e+01 7.301087681113503258e+00 6.945853911347856047e+05 0.000000000000000000e+00
7.852478455921031220e+00 1.400604937942314088e+01 7.299135660727485764e+00 6.945853941367563093e+05 0.000000000000000000e+00
8.126525496474288346e+00 1.397971548964797606e+01 7.299773437253476160e+00 6.945853956119838404e+05 0.000000000000000000e+00
8.160355711406733548e+00 1.407889679307314701e+01 7.299894640596707340e+00 6.945853968388038920e+05 0.000000000000000000e+00
7.820181608062790168e+00 1.392023090492214443e+01 7.299542785052979710e+00 6.945853968506060774e+05 0.000000000000000000e+00
8.113444180490589019e+00 1.411522389604643912e+01 7.300451487560188468e+00 6.945854061280550668e+05 0.000000000000000000e+00
7.754504774813281820e+00 1.419538938211331036e+01 7.298816273533315524e+00 6.945854071509854402e+05 0.000000000000000000e+00
7.908623877974226168e+00 1.386040991454460247e+01 7.300052226261743549e+00 6.945854082671393408e+05 0.000000000000000000e+00
8.276946457524834599e+00 1.400850499483734346e+01 7.300505746314461142e+00 6.945854085138195660e+05 0.000000000000000000e+00
8.120736803950432403e+00 1.393013890674661148e+01 7.299833746157815995e+00 6.945854097475577146e+05 0.000000000000000000e+00
8.077215476103239311e+00 1.388199969791425481e+01 7.299845189006200386e+00 6.945854146455469308e+05 0.000000000000000000e+00
7.664708206027225579e+00 1.412694584095410555e+01 7.298975433963025061e+00 6.945854165863217786e+05 0.000000000000000000e+00
8.002642947737554024e+00 1.400781924058642858e+01 7.300555093877237667e+00 6.945854185952639673e+05 0.000000000000000000e+00
7.871559524776931660e+00 1.389422773032463532e+01 7.299611904399168516e+00 6.945854239974196535e+05 0.000000000000000000e+00
8.026180717667335429e+00 1.392362234340247795e+01 7.299619625812770352e+00 6.945854253629670711e+05 0.000000000000000000e+00
8.321020591853990567e+00 1.384727126747670134e+01 7.300985090035967850e+00 6.945854321195130469e+05 0.000000000000000000e+00
7.887320571406555736e+00 1.413536965311597449e+01 7.300036399293431622e+00 6.945854336269132327e+05 0.000000000000000000e+00
8.079131229648501389e+00 1.392295273251792054e+01 7.299740857150810669e+00 6.945854347964454209e+05 0.000000000000000000e+00
7.889524071533409177e+00 1.389648946780135752e+01 7.299574514967023475e+00 6.945854350703220116e+05 0.000000000000000000e+00
7.706979180547049779e+00 1.421407253304617058e+01 7.298841151573098429e+00 6.945854371896269731e+05 0.000000000000000000e+00
7.690876902661901937e+00 1.419846556495770429e+01 7.298832618426470020e+00 6.945854385218515527e+05 0.000000000000000000e+00
8.311249277743597119e+00 1.391568229366058596e+01 7.300992389866749477e+00 6.945854502269800287e+05 0.000000000000000000e+00
8.309483990730839764e+00 1.395825775860614648e+01 7.300736419592062099e+00 6.945854502518379595e+05 0.000000000000000000e+00
7.984664327649407589e+00 1.408072724045927693e+01 7.299284575399271446e+00 6.945854539687654469e+05 0.000000000000000000e+00
8.067126469717091908e+00 1.411336091169460261e+01 7.300427508024795564e+00 6.945854562300946563e+05 0.000000000000000000e+00
7.922197018689749015e+00 1.402013839914613236e+01 7.299212764297890566e+00 6.945854585627004271e+05 0.000000000000000000e+00
8.109646962070506504e+00 1.395950138910395211e+01 7.299754581229724870e+00 6.945854648941190680e+05 0.000000000000000000e+00
7.929140247561995203e+00 1.393246417452422925e+01 7.300367891914671503e+00 6.945854650329073193e+05 0.000000000000000000e+00
7.733257414033227306e+00 1.422024175373742061e+01 7.299262983653977521e+00 6.945854650744538521e+05 0.000000000000000000e+00
8.008786008668538514e+00 1.410902904875254293e+01 7.300361794636370583e+00 6.945854658183341380e+05 0.000000000000000000e+00
7.697750314670786409e+00 1.405617295370759834e+01 7.299293703619097684e+00 6.945854689743757481e+05 0.000000000000000000e+00
7.726217498508399117e+00 1.402660219991895296e+01 7.299109525633524775e+00 6.945854716824827483e+05 0.000000000000000000e+00
7.971704042245218780e+00 1.388878870835370805e+01 7.300478943134804943e+00 6.945854724140864564e+05 0.000000000000000000e+00
8.158499450702235478e+00 1.406517714383777218e+01 7.300654024449838353e+00 6.945854763578985585e+05 0.000000000000000000e+00
8.232373113631641814e+00 1.402601716729699355e+01 7.300212383210797462e+00 6.945854778132614447e+05 0.000000000000000000e+00
8.110033441422171308e+00 1.410231192400949496e+01 7.300497760705148664e+00 6.945854793808365939e+05 0.000000000000000000e+00
8.295276361886786631e+00 1.398393973038883331e+01 7.300721639086505732e+00 6.945854813071396202e+05 0.000000000000000000e+00
8.181450739666967564e+00 1.385556868723973878e+01 7.300201107926362454e+00 6.945854814425003715e+05 0.000000000000000000e+00
7.774245810544912594e+00 1.413436078690971520e+01 7.299683662211569057e+00 6.945854822261785157e+05 0.000000000000000000e+00
7.769310076454345904e+00 1.401039468608348848e+01 7.299104482159401996e+00 6.945854856496884022e+05 0.000000000000000000e+00
8.204603054747863666e+00 1.405019027575915125e+01 7.300090986341846389e+00 6.945854889581454918e+05 0.000000000000000000e+00
7.908459656621703360e+00 1.393403923724729232e+01 7.300288877167370849e+00 6.945854974290237296e+05 0.000000000000000000e+00
7.665956466892446919e+00 1.415443347646074379e+01 7.299001192365510704e+00 6.945854994278444210e+05 0.000000000000000000e+00
8.168136560353779885e+00 1.393183986099368177e+01 7.299982856664883002e+00 6.945855008821696974e+05 0.000000000000000000e+00
7.986618682855176843e+00 1.419789014854404208e+01 7.299408005480038319e+00 6.945855110435533570e+05 0.000000000000000000e+00
7.878317809813165873e+00 1.421219998160488629e+01 7.299740509975499947e+00 6.945855122737674974e+05 0.000000000000000000e+00
8.043750582388094372e+00 1.399313415696377305e+01 7.300659621032010271e+00 6.945855169137651101e+05 0.000000000000000000e+00
7.700857891463686045e+00 1.407895505636916589e+01 7.298962662572244575e+00 6.945855202736116480e+05 0.000000000000000000e+00
7.812936782874926323e+00 1.425602985949736379e+01 7.299234645621945461e+00 6.945855220474523958e+05 0.000000000000000000e+00
7.747612901085994430e+00 1.401485387700644480e+01 7.299597977618711653e+00 6.945855222154906951e+05 0.000000000000000000e+00
7.750968340446193316e+00 1.424302129417949558e+01 7.299168035742429339e+00 6.945855255648592720e+05 0.000000000000000000e+00
7.975150443819668311e+00 1.385425150990179688e+01 7.299829860882160126e+00 6.945855266120800516e+05 0.000000000000000000e+00
7.801607586863497090e+00 1.425164093093654927e+01 7.299283210674993860e+00 6.945855268549626926e+05 0.000000000000000000e+00
7.695567471755961009e+00 1.405816405050624951e+01 7.299243903045702808e+00 6.945855308301693294e+05 0.000000000000000000e+00
7.801556396442137498e+00 1.404772720053061441e+01 7.299004509798165508e+00 6.945855334755950607e+05 0.000000000000000000e+00
7.936411016718182054e+00 1.413802146734897391e+01 7.299156716157868985e+00 6.945855337488326477e+05 0.000000000000000000e+00
8.077141823408886978e+00 1.417640466958108014e+01 7.299808080089910334e+00 6.945855429043852491e+05 0.000000000000000000e+00
7.678394665423535770e+00 1.417455101590388544e+01 7.299097418259356651e+00 6.945855456841799896e+05 0.000000000000000000e+00
7.970808534953834013e+00 1.422741153998317465e+01 7.299657162101576446e+00 6.945855460153660970e+05 0.000000000000000000e+00
8.176825196687701691e+00 1.387156418183287343e+01 7.300146032251038086e+00 6.945855471806427231e+05 0.000000000000000000e+00
7.700852425474803198e+00 1.422012324998836519e+01 7.298952371709908959e+00 6.945855527012243401e+05 0.000000000000000000e+00
7.699660703460994959e+00 1.411718110275895910e+01 7.299348755642454556e+00 6.945855574168773601e+05 0.000000000000000000e+00
8.110967312560941167e+00 1.405877932642622419e+01 7.299689618534687341e+00 6.945855578888156451e+05 0.000000000000000000e+00
7.789433393210047463e+00 1.419330362105831433e+01 7.298874699279611633e+00 6.945855590698487358e+05 0.000000000000000000e+00
8.222651168596676996e+00 1.407251309403625683e+01 7.300373544110546398e+00 6.945855621099000564e+05 0.000000000000000000e+00
7.836341303446190842e+00 1.407459057602000030e+01 7.298996136815706137e+00 6.945855632153796032e+05 0.000000000000000000e+00
8.013616851409208763e+00 1.394815857745493837e+01 7.300622328637817127e+00 6.945855658930179197e+05 0.000000000000000000e+00
8.029277331682200369e+00 1.396313422013984074e+01 7.300653403446637491e+00 6.945855659938964527e+05 0.000000000000000000e+00
8.204209564544788336e+00 1.380056602990487313e+01 7.300955100628789829e+00 6.945855669930144213e+05 0.000000000000000000e+00
7.713534072697674659e+00 1.405292973833374681e+01 7.299039086651525565e+00 6.945855675095508341e+05 0.000000000000000000e+00
8.114156991770933303e+00 1.399095249080965253e+01 7.299734790301863008e+00 6.945855675868276739e+05 0.000000000000000000e+00
7.821150501932104149e+00 1.423700637306194494e+01 7.299460530023851312e+00 6.945855696295446251e+05 0.000000000000000000e+00
8.062151402396208866e+00 1.415330843674697725e+01 7.299606059018699078e+00 6.945855741777712246e+05 0.000000000000000000e+00
7.870186864597753740e+00 1.424622112108122352e+01 7.299473815125081089e+00 6.945855751685192809e+05 0.000000000000000000e+00
8.119582600839096997e+00 1.383659829402115626e+01 7.300117877539887168e+00 6.945855768461273983e+05 0.000000000000000000e+00
8.089784224271975077e+00 1.381769507951696419e+01 7.300157466102836779e+00 6.945855792314101709e+05 0.000000000000000000e+00
7.931767024873643379e+00 1.397673257898774857e+01 7.299327008706637088e+00 6.945855809909416130e+05 0.000000000000000000e+00
8.293731197867449723e+00 1.384754972545844076e+01 7.301063816280466412e+00 6.945855812499502208e+05 0.000000000000000000e+00
7.867993267606439467e+00 1.422981501011809691e+01 7.299610569659847670e+00 6.945855860968595371e+05 0.000000000000000000e+00
8.130086118643152560e+00 1.400704305075399070e+01 7.299774738704191357e+00 6.945855884537688689e+05 0.000000000000000000e+00
8.159118314477586509e+00 1.402420695992379152e+01 7.299874804023985142e+00 6.945855914005228551e+05 0.000000000000000000e+00
8.319312956171083684e+00 1.390023435351042203e+01 7.300804323310843280e+00 6.945855939761901973e+05 0.000000000000000000e+00
7.822215515024415922e+00 1.418395608899638738e+01 7.299705402247822938e+00 6.945855943841789849e+05 0.000000000000000000e+00
8.112891877685566300e+00 1.389453417247185563e+01 7.299908559857019696e+00 6.945855956265578279e+05 0.000000000000000000e+00
7.756442498891705561e+00 1.412640577395799646e+01 7.298851190276918643e+00 6.945855969724091701e+05 0.000000000000000000e+00
7.823810625456219192e+00 1.401363552512197685e+01 7.299108998886119082e+00 6.945855976970873307e+05 0.000000000000000000e+00
7.685526015976197556e+00 1.411072270601236767e+01 7.298932812782335411e+00 6.945856083792526042e+05 0.000000000000000000e+00
7.979961943249263889e+00 1.383779387211910006e+01 7.299966736202728512e+00 6.945856117645109771e+05 0.000000000000000000e+00
8.052664335829181397e+00 1.380990584708294833e+01 7.300538825885738881e+00 6.945856124388375320e+05 0.000000000000000000e+00
7.969371363506343009e+00 1.422664616133952720e+01 7.299635951900977027e+00 6.945856153209740296e+05 0.000000000000000000e+00
7.823779695646833510e+00 1.400058361761569081e+01 7.299148016382051019e+00 6.945856158616893226e+05 0.000000000000000000e+00
8.246122652312260826e+00 1.403256917376344859e+01 7.300675419033765046e+00 6.945856176466345787e+05 0.000000000000000000e+00
7.771860259200470189e+00 1.419757704932262676e+01 7.298862953869116765e+00 6.945856197354103206e+05 0.000000000000000000e+00
7.707679338707465355e+00 1.404402654555048002e+01 7.299147399794719604e+00 6.945856198573093861e+05 0.000000000000000000e+00
8.028484597548414925e+00 1.412851029205250519e+01 7.300314909496440130e+00 6.945856286307357950e+05 0.000000000000000000e+00
7.777617818430637264e+00 1.422789593740668757e+01 7.299372790350339812e+00 6.945856291580676334e+05 0.000000000000000000e+00
8.010762200188869642e+00 1.396227829289259859e+01 7.300602608941450633e+00 6.945856345484959893e+05 0.000000000000000000e+00
7.892813066106179498e+00 1.418463436448767290e+01 7.299876940373079215e+00 6.945856445908071473e+05 0.000000000000000000e+00
7.868833891284875648e+00 1.422764012127827904e+01 7.299120746831186501e+00 6.945856454380711075e+05 0.000000000000000000e+00
8.039897432846785819e+00 1.414506601550421294e+01 7.299502617727793741e+00 6.945856494160966249e+05 0.000000000000000000e+00
8.169527042137177730e+00 1.384058721444321272e+01 7.300962031450280776e+00 6.945856533387475647e+05 0.000000000000000000e+00
7.810308102026456645e+00 1.402971628961525141e+01 7.299063745838322959e+00 6.945856538777941605e+05 0.000000000000000000e+00
7.695812920510411104e+00 1.408478971471264884e+01 7.299296098217410211e+00 6.945856542808787199e+05 0.000000000000000000e+00
8.013105637536865444e+00 1.389078848636020425e+01 7.299714894164673673e+00 6.945856543453434715e+05 0.000000000000000000e+00
7.974345127705579905e+00 1.389442226971081773e+01 7.300478282803740449e+00 6.945856554860955803e+05 0.000000000000000000e+00
8.274481693274235994e+00 1.398221946587992726e+01 7.300840167141697812e+00 6.945856560392301762e+05 0.000000000000000000e+00
8.214722235789205129e+00 1.383653126870024863e+01 7.301028990762395310e+00 6.945856562363172416e+05 0.000000000000000000e+00
7.882869834780709795e+00 1.391651674942193218e+01 7.300132210739860739e+00 6.945856736041024560e+05 0.000000000000000000e+00
7.925972399101472554e+00 1.389537957278281688e+01 7.300285461674928200e+00 6.945856737619559281e+05 0.000000000000000000e+00
7.689430974355435211e+00 1.419681248037557886e+01 7.298922827793477452e+00 6.945856744909958215e+05 0.000000000000000000e+00
7.723749435568232791e+00 1.404931431352481930e+01 7.299465285680158289e+00 6.945856813988091890e+05 0.000000000000000000e+00
7.889522798424646766e+00 1.389649023333743472e+01 7.300102764748677586e+00 6.945856840358013287e+05 0.000000000000000000e+00
7.785013855201454724e+00 1.397643770685348663e+01 7.299272945952604452e+00 6.945856868732367875e+05 0.000000000000000000e+00
7.914889271790457315e+00 1.386086228261725140e+01 7.299965183006412062e+00 6.945856893713425379e+05 0.000000000000000000e+00
8.170720294691538044e+00 1.410036169980184617e+01 7.300439685499782172e+00 6.945856894515758613e+05 0.000000000000000000e+00
7.682702243212356841e+00 1.411914225116136912e+01 7.298947591119149259e+00 6.945856908102598973e+05 0.000000000000000000e+00
8.138799702686812410e+00 1.382822669603965871e+01 7.300875034429220811e+00 6.945856912897188449e+05 0.000000000000000000e+00
7.928616566379090180e+00 1.421775644263548521e+01 7.299283933837866556e+00 6.945856918684376869e+05 0.000000000000000000e+00
8.243504574825387010e+00 1.402357008827317486e+01 7.300722511665807879e+00 6.945857018349020509e+05 0.000000000000000000e+00
8.160181420004617436e+00 1.398013895154673847e+01 7.299910384260691387e+00 6.945857036840295186e+05 0.000000000000000000e+00
7.705026252749511251e+00 1.405235969928167350e+01 7.299138993273547094e+00 6.945857047738903202e+05 0.000000000000000000e+00
7.965828231610966981e+00 1.386774487914768805e+01 7.300385990669216341e+00 6.945857103191651404e+05 0.000000000000000000e+00
7.929422385090483694e+00 1.418900055871712773e+01 7.299203869548269275e+00 6.945857137546902522e+05 0.000000000000000000e+00
8.242407155622235138e+00 1.394550547220336512e+01 7.300975804334619568e+00 6.945857155631246278e+05 0.000000000000000000e+00
7.754571045184102118e+00 1.415441508991532160e+01 7.298844459208639890e+00 6.945857207775706192e+05 0.000000000000000000e+00
8.003905713470064853e+00 1.414423004271841400e+01 7.300216229405783963e+00 6.945857269854947226e+05 0.000000000000000000e+00
7.814437147698205521e+00 1.392964568377571943e+01 7.299641188132429015e+00 6.945857295066706138e+05 0.000000000000000000e+00
7.888133574423427774e+00 1.387800120254308744e+01 7.299911025521122809e+00 6.945857323919830378e+05 0.000000000000000000e+00
8.312714747094851475e+00 1.390166801382487982e+01 7.300772624214650008e+00 6.945857339609357296e+05 0.000000000000000000e+00
8.006919818349285123e+00 1.419314731161335708e+01 7.299515609158047091e+00 6.945857367727551609e+05 0.000000000000000000e+00
8.040257429494300112e+00 1.393608966263752968e+01 7.299642117012346887e+00 6.945857371982341865e+05 0.000000000000000000e+00
8.034336303360129605e+00 1.418752860036813068e+01 7.299985493614268961e+00 6.945857493428525049e+05 0.000000000000000000e+00
8.121921309010579293e+00 1.398339299287821902e+01 7.300800132783078489e+00 6.945857521313676843e+05 0.000000000000000000e+00
7.897253310275742955e+00 1.415158863599732975e+01 7.299081680988541265e+00 6.945857551837718347e+05 0.000000000000000000e+00
7.969880525042463582e+00 1.384038344892213779e+01 7.300254949381207226e+00 6.945857657190083992e+05 0.000000000000000000e+00
7.972561124440194824e+00 1.418753565759782731e+01 7.299980200526821505e+00 6.945857661370352143e+05 0.000000000000000000e+00
8.049958483894684491e+00 1.402425110752970028e+01 7.299525386687741424e+00 6.945857718853392871e+05 0.000000000000000000e+00
8.298112594219988480e+00 1.395891284148185640e+01 7.300715028705202059e+00 6.945857746940461220e+05 0.000000000000000000e+00
7.830303918771854832e+00 1.395764216059335183e+01 7.299939950892881946e+00 6.945857754359624814e+05 0.000000000000000000e+00
7.978897791934130623e+00 1.397309704586056611e+01 7.299433705141879614e+00 6.945857758005608339e+05 0.000000000000000000e+00
7.850231565889266072e+00 1.414482287891156709e+01 7.298982321894328607e+00 6.945857777570398757e+05 0.000000000000000000e+00
7.723791654096864967e+00 1.415885256102389711e+01 7.299384420490621750e+00 6.945857805326210801e+05 0.000000000000000000e+00
7.977554679325288056e+00 1.418164962393143824e+01 7.300014369187938890e+00 6.945857820230725920e+05 0.000000000000000000e+00
8.007023794013385043e+00 1.418859050079074180e+01 7.299989761562287072e+00 6.945857829196663806e+05 0.000000000000000000e+00
8.028229030921181675e+00 1.418906869420315964e+01 7.299972077474757626e+00 6.945857846717655193e+05 0.000000000000000000e+00
8.090012541669256763e+00 1.410302004763265060e+01 7.300452749459672042e+00 6.945857951868441887e+05 0.000000000000000000e+00
8.062657277190748317e+00 1.415269766361976700e+01 7.300212682429354949e+00 6.945857972223474644e+05 0.000000000000000000e+00
8.239849043342333701e+00 1.379640332931186819e+01 7.300869065134302005e+00 6.945858031800006283e+05 0.000000000000000000e+00
7.802006636555608665e+00 1.398845935145599917e+01 7.299211342568113103e+00 6.945858090258730808e+05 0.000000000000000000e+00
8.005995589390918710e+00 1.385803595843071712e+01 7.299862423092214669e+00 6.945858091268753633e+05 0.000000000000000000e+00
8.164294199320558221e+00 1.411593859466290546e+01 7.300173844870013973e+00 6.945858106170657557e+05 0.000000000000000000e+00
8.086165270040510222e+00 1.380590481559316807e+01 7.300616432489978713e+00 6.945858115577794379e+05 0.000000000000000000e+00
8.203911024003952335e+00 1.383725642211008378e+01 7.300995709546755918e+00 6.945858153531090356e+05 0.000000000000000000e+00
8.305627322796476975e+00 1.389773630420789807e+01 7.300722867763921542e+00 6.945858203395041637e+05 0.000000000000000000e+00
8.192880126479872516e+00 1.391912248282456765e+01 7.300973215141327799e+00 6.945858251687114825e+05 0.000000000000000000e+00
7.832895145742129195e+00 1.406395980144776736e+01 7.299029787982489026e+00 6.945858285301028518e+05 0.000000000000000000e+00
7.842315731262511136e+00 1.402207433604012188e+01 7.299123698966107021e+00 6.945858310727127828e+05 0.000000000000000000e+00
8.295594214345582529e+00 1.385496492577467542e+01 7.300747689311765320e+00 6.945858366124989698e+05 0.000000000000000000e+00
7.793412442348405911e+00 1.396806092262023391e+01 7.299332923953301133e+00 6.945858368577216752e+05 0.000000000000000000e+00
8.172280229154820219e+00 1.410041363722316277e+01 7.300101619223946514e+00 6.945858376700941008e+05 0.000000000000000000e+00
7.981679255332384315e+00 1.413874529268412772e+01 7.299311497603610199e+00 6.945858385588439414e+05 0.000000000000000000e+00
7.991861630500849856e+00 1.406910765392537321e+01 7.299337976898634395e+00 6.945858416500062449e+05 0.000000000000000000e+00
8.029477608270392253e+00 1.413125444180692014e+01 7.300286164446811554e+00 6.945858424662468024e+05 0.000000000000000000e+00
8.109804554405503296e+00 1.381205223404380433e+01 7.300729171116250527e+00 6.945858436123982538e+05 0.000000000000000000e+00
7.845021788458639733e+00 1.421528059175008707e+01 7.299607275974911325e+00 6.945858478795267874e+05 0.000000000000000000e+00
8.149929200208138269e+00 1.407948001515093317e+01 7.299896404608259282e+00 6.945858499575853348e+05 0.000000000000000000e+00
8.170700236253182425e+00 1.380468471613629333e+01 7.300858504057553766e+00 6.945858505499350140e+05 0.000000000000000000e+00
8.261692148379905731e+00 1.394783369452455268e+01 7.300388845990795517e+00 6.945858510380642256e+05 0.000000000000000000e+00
8.250488082307834148e+00 1.385274713419634729e+01 7.301042128129679121e+00 6.945858568193991669e+05 0.000000000000000000e+00
7.704494496990436758e+00 1.420367994374041132e+01 7.298960068197522411e+00 6.945858585900989128e+05 0.000000000000000000e+00
8.216474175497653576e+00 1.383701859031134518e+01 7.300424189468970759e+00 6.945858658098947490e+05 0.000000000000000000e+00
7.760296181926270798e+00 1.400911969485293618e+01 7.299611112131068502e+00 6.945858790441212477e+05 0.000000000000000000e+00
7.776040824453643197e+00 1.420137440313153299e+01 7.298907983349973705e+00 6.945858833057640586e+05 0.000000000000000000e+00
8.233325968641475257e+00 1.405003275693938569e+01 7.300457580057393869e+00 6.945858854758021189e+05 0.000000000000000000e+00
7.689130409171009539e+00 1.415788977497650514e+01 7.298928482513806770e+00 6.945858945984995225e+05 0.000000000000000000e+00
7.766592890761676138e+00 1.421038434920477123e+01 7.299378796461367003e+00 6.945858956433198182e+05 0.000000000000000000e+00
8.140439157798780911e+00 1.411547907258175982e+01 7.300361923943387232e+00 6.945858968839258887e+05 0.000000000000000000e+00
7.805987782965975619e+00 1.394480131208647933e+01 7.299677800854789567e+00 6.945858969845771790e+05 0.000000000000000000e+00
8.011534251284759378e+00 1.397883304938826399e+01 7.299500222071480415e+00 6.945858993550761370e+05 0.000000000000000000e+00
8.215258536970960535e+00 1.380610371499403044e+01 7.300586672315778181e+00 6.945858997167717898e+05 0.000000000000000000e+00
7.777652999706778481e+00 1.414321749017138430e+01 7.298887832133238440e+00 6.945859020093452418e+05 0.000000000000000000e+00
8.215120036960886551e+00 1.385968475732701499e+01 7.301014394252075768e+00 6.945859021022780798e+05 0.000000000000000000e+00
8.014458876291683964e+00 1.390915613785882599e+01 7.299677515838645547e+00 6.945859048883618088e+05 0.000000000000000000e+00
8.145893639600039648e+00 1.387149159710038226e+01 7.300090279696377138e+00 6.945859101338916225e+05 0.000000000000000000e+00
7.752002838423132758e+00 1.415461652028674244e+01 7.299506941142123395e+00 6.945859106066103559e+05 0.000000000000000000e+00
7.721954248509595331e+00 1.403984835855229463e+01 7.299170785422827379e+00 6.945859120582391042e+05 0.000000000000000000e+00
7.743724153948727817e+00 1.419614903400667849e+01 7.298882595776563953e+00 6.945859120673056459e+05 0.000000000000000000e+00
8.241463470732599106e+00 1.381718835159866288e+01 7.300972707178734034e+00 6.945859151423140429e+05 0.000000000000000000e+00
8.268411322834019472e+00 1.381839165218833543e+01 7.300785026822227408e+00 6.945859188162493519e+05 0.000000000000000000e+00
8.242395887210918204e+00 1.389186249589738509e+01 7.300373273100654536e+00 6.945859220594540238e+05 0.000000000000000000e+00
7.875667381979281956e+00 1.410937674837123090e+01 7.299054691921620375e+00 6.945859228269396117e+05 0.000000000000000000e+00
7.973193575127491606e+00 1.411394223072335663e+01 7.299282937426820439e+00 6.945859234244200634e+05 0.000000000000000000e+00
7.779981204337786060e+00 1.414502035928430779e+01 7.298892099377621179e+00 6.945859276891230838e+05 0.000000000000000000e+00
8.302232196174770706e+00 1.387490518532080763e+01 7.300951135898152700e+00 6.945859304800826358e+05 0.000000000000000000e+00
8.255828776521372703e+00 1.394017399309899652e+01 7.300371890874209235e+00 6.945859329573949799e+05 0.000000000000000000e+00
8.232891806782367539e+00 1.380188339390453045e+01 7.300720654675180832e+00 6.945859375899455044e+05 0.000000000000000000e+00
7.728973566337669077e+00 1.411358080311919139e+01 7.298905339125747460e+00 6.945859415936196456e+05 0.000000000000000000e+00
8.151082254561988094e+00 1.388679586580791891e+01 7.300064147286186689e+00 6.945859435201643500e+05 0.000000000000000000e+00
8.222929428944130592e+00 1.405383328043277480e+01 7.300535510405357975e+00 6.945859435515608639e+05 0.000000000000000000e+00
8.254854700306747617e+00 1.381235005919038983e+01 7.300926124196527311e+00 6.945859470849221107e+05 0.000000000000000000e+00
7.923275158670658236e+00 1.386359934381100167e+01 7.300026991933296294e+00 6.945859472803981043e+05 0.000000000000000000e+00
8.150517193118032466e+00 1.396887644651654803e+01 7.300847191589498131e+00 6.945859485250967555e+05 0.000000000000000000e+00
8.144782313396179418e+00 1.397533109634555615e+01 7.299881913174655956e+00 6.945859508923834655e+05 0.000000000000000000e+00
7.797411004186716177e+00 1.399928297691664625e+01 7.299808396207006389e+00 6.945859608648963040e+05 0.000000000000000000e+00
7.744691239189847920e+00 1.421549026027932427e+01 7.298942322560721507e+00 6.945859611766748130e+05 0.000000000000000000e+00
8.200870622854560921e+00 1.403978216718069305e+01 7.300681662239739467e+00 6.945859656299733324e+05 0.000000000000000000e+00
8.074841539166179416e+00 1.400794775015590155e+01 7.300665858968351074e+00 6.945859698850146960e+05 0.000000000000000000e+00
7.772948255378048010e+00 1.401493926835858161e+01 7.299149464027737011e+00 6.945859720056841616e+05 0.000000000000000000e+00
7.822785901482200543e+00 1.399036571428607267e+01 7.299218822558452224e+00 6.945859761470844969e+05 0.000000000000000000e+00
7.725462125050333917e+00 1.403711149085554766e+01 7.299193009485624550e+00 6.945859820931853028e+05 0.000000000000000000e+00
8.133348113989095296e+00 1.409708871748678227e+01 7.299863135294827998e+00 6.945859824738372117e+05 0.000000000000000000e+00
8.281185152569124241e+00 1.383061617243984820e+01 7.300920190594775150e+00 6.945859829607014544e+05 0.000000000000000000e+00
7.886238302097434705e+00 1.399361987888739378e+01 7.299253888904937426e+00 6.945859831009590998e+05 0.000000000000000000e+00
7.721332176972382833e+00 1.421165832707799304e+01 7.299085714142515613e+00 6.945859870204331819e+05 0.000000000000000000e+00
8.213625382256797280e+00 1.394277841883927849e+01 7.300179556462202513e+00 6.945859927997938357e+05 0.000000000000000000e+00
8.000881528270753051e+00 1.385684279368319594e+01 7.300465052794470999e+00 6.945859930429931264e+05 0.000000000000000000e+00
7.905511905614669210e+00 1.412380954777141540e+01 7.300065836230023031e+00 6.945859961299120914e+05 0.000000000000000000e+00
8.134031714818231507e+00 1.413060330026552869e+01 7.300034211604455869e+00 6.945859990773105528e+05 0.000000000000000000e+00
7.745464709644390489e+00 1.403723638484273195e+01 7.299543106516924063e+00 6.945859994162973017e+05 0.000000000000000000e+00
8.244715429799637008e+00 1.381608926451235320e+01 7.300673829022400696e+00 6.945859998728532810e+05 0.000000000000000000e+00
7.983380607467093881e+00 1.385390586777248778e+01 7.299904954124046164e+00 6.945860011326909298e+05 0.000000000000000000e+00
7.924566251072103107e+00 1.416465874813753700e+01 7.299982817620738196e+00 6.945860020798051264e+05 0.000000000000000000e+00
8.139964844563689184e+00 1.402864041921218430e+01 7.300707195171893815e+00 6.945860042061953573e+05 0.000000000000000000e+00
8.214830750817920801e+00 1.406404951694387861e+01 7.300448828856634265e+00 6.945860045090612257e+05 0.000000000000000000e+00
